pub_identity,detail_name,address,category,detail_latitude,detail_longitude,extra,place,ranking,website,url,color,scenic,sport,garden,music,roast,brunch,late,quiz,pool,dart,entertain,history,favourite,cocktail,beer,wine,outdoor,restaurant,nofeature,private,dj,comedy,karaoke,timeout,hours,monday,tuesday,wednesday,thursday,friday,saturday,sunday,station_name
2b02f407-7304-454d-9f96-44549cb832fb,Prince of Wales,"2 Hartfield Rd, London SW19 3TA, United Kingdom",,51.4205909,-0.2061705,"Formerly a coaching inn and highwayman's refuge, now a pub with a flagstone cellar bar & kitchen.",ChIJ89JoX7cIdkgRowCGvGXfDKA,4.2,https://www.greeneking.co.uk/pubs/greater-london/prince-of-wales-wimbledon?utm_source=g_places&utm_medium=locations&utm_campaign=UC_pubpage,https://maps.google.com/?cid=11532838373836587171,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Wimbledon
d88ae124-5e09-440b-a576-2cdffd681a49,O12 Bar & Grill,"108-110 The Grove, London E15 1NS, United Kingdom",,51.5427516,0.0032659,Dishes range from nachos to chow mein to curries at this easygoing gathering place with a patio.,ChIJ8QIuComn2EcR8ZCSoFphcFA,4.3,http://www.o12bar.com/,https://maps.google.com/?cid=5796239762294739185,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Maryland
df87a43d-3bed-4d6b-b592-b515734d02b1,Willow,"Hodings Rd, Harlow CM20 1NN, United Kingdom",,51.77518449999999,0.0917378,,ChIJ8QJmVAac2EcRZqswUwTm5ns,4.2,https://www.greeneking.co.uk/pubs/essex/willow?utm_source=g_places&utm_medium=locations&utm_campaign=PL_pubpage,https://maps.google.com/?cid=8928076217558543206,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Epping
5ff2fc5c-3c78-4e9f-9a54-d924b50424b5,King William IV,"197 Lord St, Hoddesdon EN11 8NQ, United Kingdom",,51.7607464,-0.0200149,,ChIJ8RQc6LYgdkgRBMFBwgv66B4,4.3,,https://maps.google.com/?cid=2227304944145383684,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Broxbourne
70033be1-0837-462d-8fbf-e0fc013bf3f2,Rutland Arms,"15 Lower Mall, London W6 9DJ, United Kingdom",,51.4897133,-0.2311639,Taylor Walker pub with upstairs lounge bar and outdoor picnic tables on a riverside walkway.,ChIJ8TF7XbQPdkgRYNTbTcFWYbY,4.1,https://www.greeneking.co.uk/pubs/greater-london/rutland-arms?utm_source=g_places&utm_medium=locations&utm_campaign=HT_pubpage,https://maps.google.com/?cid=13141880575878747232,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Ravenscourt Park
894c21ff-f1ca-4e8b-bc15-dd35be483a81,The Eagle,"15 Clifton Rd, London W9 1SY, United Kingdom",,51.525551,-0.1792542,,ChIJ8TGRf6UadkgRN2JwNElt87M,4.1,http://www.samuelsmithsbrewery.co.uk/,https://maps.google.com/?cid=12966827913309610551,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Warwick Avenue
d811ffbe-bb27-4400-b7c6-07d73de28c71,"The White Hart, Southwark","22 Great Suffolk St, London SE1 0UG, United Kingdom",,51.505025,-0.1015653,"Community minded boozer in an imposing building, with a menu of pub grub classics and sandwiches.",ChIJ8W0tZK8EdkgREiY3JI67XC0,4.2,https://www.whitehartsouthwark.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=P190&y_source=1_MTIyMzcyMDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://maps.google.com/?cid=3268693648731481618,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Southwark
dfd854fe-a502-4e65-909f-6d55f4481ce3,The Marylebone,"93 Marylebone High St, London W1U 4RD, United Kingdom",,51.5198957,-0.1519109,"Modern pub with extensive cocktail menu using botanical infusions, also serving artisan coffees.",ChIJ8Z1XAtIadkgRPtmZSkz07Us,4.1,http://www.themarylebonelondon.com/,https://maps.google.com/?cid=5471297730831309118,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Baker Street
536e9de3-9026-4400-8f5c-4a4942c935c5,Doyle's Oakwood,"155 Bramley Rd, London N14 4XA, United Kingdom",,51.64837499999999,-0.1301887,,ChIJ8_KxIf8ZdkgRpEIeFgm0PLI,4.7,,https://maps.google.com/?cid=12843338188472599204,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Oakwood
6925d3fe-9cf0-485c-ba27-0088a14d54fc,The Mitre,"24 Craven Terrace, Lancaster Gate, London W2 3QH, United Kingdom",,51.5123808,-0.17836,"1850 pub with original mosaic floors and etched glass, upstairs dining room and basement speakeasy.",ChIJ8c6c91IFdkgR8sso14uCqNo,4.4,https://www.mitrelancastergate.com/,https://maps.google.com/?cid=15755986833477520370,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Lancaster Gate
084a365d-5db4-43bc-b69b-6a14beb7a736,The Arab Boy,"289 Upper Richmond Rd, London SW15 6SP, United Kingdom",,51.4628064,-0.2266214,Innovative European dishes using seasonal produce are served in this casual but upmarket local pub.,ChIJ8eTmzwQPdkgRH1cnGzgviEw,4.4,http://www.thearabboy.net/,https://maps.google.com/?cid=5514709661735409439,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Putney
03fec8d6-5a24-4458-a2fd-8e252010bb70,Old Dairy,"1-3 Crouch Hill, Finsbury Park, London N4 4AP, United Kingdom",,51.5706126,-0.115374,Ornate Victorian dairy-turned-pub with glass vaulted ceiling and murals depicting milk farming.,ChIJ8we56dEbdkgRk_t9Qb9oXNs,4.1,https://www.greeneking.co.uk/pubs/greater-london/old-dairy?utm_source=g_places&utm_medium=locations&utm_campaign=UC_pubpage,https://maps.google.com/?cid=15806623962810416019,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Crouch Hill
77186105-3ee2-4b6c-9433-b3c712ff4a23,The Adelaide,"57 Park Rd, Teddington TW11 0AU, United Kingdom",,51.4237182,-0.3346652,"Traditional, lively local with a patio, offering a wide range of real ales and classic pub grub.",ChIJ8x6A4HsLdkgRpdewkMSjcaA,4.5,http://www.adelaideteddington.co.uk/,https://maps.google.com/?cid=11561201783073200037,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Teddington
bfbb12cb-481d-429d-b1ba-d89e37212f20,Orange Tree Pub & Dining,"Havering-atte-Bower, Romford RM4 1PJ, United Kingdom",,51.6136212,0.1810478,"Pub-restaurant offering a brick fireplace, menu with cream teas and Sunday roasts, plus beer garden.",ChIJ8zJX7k6j2EcRlgkAh1VNlFk,4.3,http://www.orangetreeromford.co.uk/,https://maps.google.com/?cid=6454869195661248918,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Romford
7d461b10-85d0-45a9-a561-84c6227d1afc,The Rose,"179 Broadway, Bexleyheath DA6 7ES, United Kingdom",,51.45708759999999,0.140474,,ChIJ8zcj_vWu2EcR0EbgyAnUPsI,4.5,,https://maps.google.com/?cid=13996857830404015824,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Bexleyheath
5b94fde6-d2d4-4492-8ff3-8daf7cc33733,The White Horse,"234 Hertingfordbury Rd, Hertford SG14 2LB, United Kingdom",,51.7917432,-0.1064617,Rooms with contemporary style in a 400-year-old inn with a restaurant and gardens.,ChIJ9-ppMSMkdkgR3SR90ONdmTM,4.4,https://www.whitehorsehertingfordbury.co.uk/,https://maps.google.com/?cid=3718106200407876829,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Crews Hill
c704a959-bbe1-4525-a669-3b5fe96882f5,Perry Hill Pub,"78-80 Perry Hill, London SE6 4EY, United Kingdom",,51.4362784,-0.0344814,"Cosy pub serving classic plates, BBQ & wine in a wood-panelled space, plus a garden & Sunday roasts.",ChIJ9199ByYCdkgRnYMPaAWyjMY,4.5,https://www.perryhillpub.co.uk/,https://maps.google.com/?cid=14307005852539650973,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Lower Sydenham
da200f2c-50a6-43d3-b48d-c3225429b7bc,The Lost Hour,"217-219 Greenwich High Rd, London SE10 8NB, United Kingdom",,51.4784398,-0.0114584,"Budget Tex/Mex food and real ales, plus TV sports in modern, stylish 2-storey pub with tall windows.",ChIJ91_n_oUCdkgRJ4nWj3SxRhA,4.3,https://www.crafted-social.co.uk/lost-hour-greenwich?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=1172819867164117287,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Greenwich
dbfee715-9c6f-406d-847b-4c7ba709256b,The Woodman,"155 London Rd, Stanford Rivers, Ongar CM5 9QF, United Kingdom",,51.6761073,0.2130152,"17th-century country pub offering classic comfort food, plus a garden with kids' play area.",ChIJ91kBY2e92EcRholmMUZQnl8,4.4,http://www.woodmanchippingongar.co.uk/,https://maps.google.com/?cid=6890032742330173830,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Gidea Park
a6bf58ab-6723-4e2d-a67a-1bb8c9920bc5,Brookmans,"Bradmore Green, Brookmans Park, Hatfield AL9 7QW, United Kingdom",,51.72217930000001,-0.2030464,Smart and contemporary pub for local ales and unfussy all-day dining with daily specials.,ChIJ91nUSCY9dkgRamKKU0wmQ98,4.1,http://www.brookmanspub.co.uk/,https://maps.google.com/?cid=16087744403158491754,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,High Barnet
cb5f91aa-fa7c-4510-a470-94431d2f8a78,The Queen's Head,"73 High St, Green Street Green, Orpington BR6 6BQ, United Kingdom",,51.3521684,0.0898264,"Cosy inn with cask ales and wines, also serving sharing plates, steaks and classic pub food.",ChIJ92xenVar2EcRkxU8x_hHZTE,4.0,https://www.emberinns.co.uk/nationalsearch/southeast/the-queens-head-green-street-green?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,https://maps.google.com/?cid=3559330214326310291,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Orpington
9b9d0bcc-8ac2-4b9f-9032-982fbfb668d3,The Chilled Eskimo,"48 Southern Row, London W10 5AN, United Kingdom",,51.5248485,-0.2117813,,ChIJ9314BhgQdkgRzcp6Q1uuh2c,4.1,,https://maps.google.com/?cid=7460123014759893709,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Ladbroke Grove
1a628b0f-5365-4850-8ae0-b55ab5303278,The Tooke Arms,"165 Westferry Rd, London E14 8NH, United Kingdom",,51.4981002,-0.025544,"No-frills watering hole featuring occasional karaoke & DJ nights, plus pool & darts.",ChIJ937iwsACdkgR27Wg7-1tFKk,4.3,http://www.pubsgalore.co.uk/pubs/25183/,https://maps.google.com/?cid=12183483760638997979,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Heron Quays
32c3ea12-cb05-42f5-8d0b-6c6733017305,Bar 111,"111 Blegborough Rd, London SW16 6DL, United Kingdom",,51.421838,-0.1398856,,ChIJ93EEjYcGdkgRfm_eQuvIFak,4.3,,https://maps.google.com/?cid=12183865279685488510,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Streatham Common
9caca8c3-d25f-45e4-87c4-9e87c372af51,The Kings Head Enfield,"9 Market Place, London EN2 6LL, United Kingdom",,51.6526121,-0.0825325,,ChIJ94x8pzofdkgRs7XvK9ZoLzI,4.1,http://www.thekingsheadenfield.co.uk/,https://maps.google.com/?cid=3616224294871217587,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Enfield Town
3bcf1053-9cd5-498c-9bc0-62e5074af264,Admiral Vernon,"141 Broad St, Dagenham RM10 9HP, United Kingdom",,51.5355032,0.1513835,,ChIJ95G4yXKl2EcRLTE_B0PcLaw,4.2,,https://maps.google.com/?cid=12406814728918085933,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Dagenham Heathway
94f023f4-1a23-4b66-9b06-ca35691ade03,"The Barrowboy & Banker, SE1","6-8 Borough High St, London SE1 9QQ, United Kingdom",,51.50622,-0.088665,"Grand, split-level pub in former bank with columns, chandeliers and sweeping staircase to mezzanine.",ChIJ96VhOlcDdkgR0PXV0CoKaNY,4.2,https://www.barrowboy-and-banker.co.uk/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=P008&y_source=1_MTIyMzcxMTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://maps.google.com/?cid=15449609700703073744,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,London Bridge
61598c79-e592-4273-ba6c-68f75798532d,Joiners Arms,"66 Lewisham High St, London SE13 5JH, United Kingdom",,51.4632425,-0.0107968,,ChIJ97HiunoCdkgRM1-BFLB5t-k,4.4,,https://maps.google.com/?cid=16841063128740486963,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Lewisham
4f905d98-292f-4bef-960a-5cd2c12c393c,The George and Dragon,"47 Lillie Rd, London SW6 1UD, United Kingdom",,51.4859871,-0.1995972,,ChIJ97jxcLkPdkgRPXs8RtKb8dI,4.5,,https://maps.google.com/?cid=15200101544775940925,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,West Brompton
56f47b47-bfc1-4330-905c-aa452c133a97,The Queens Tavern,"121 S Africa Rd, London W12 7PA, United Kingdom",,51.5104903,-0.2302163,,ChIJ97xREdQPdkgReQcNcE93Cfo,3.8,,https://maps.google.com/?cid=18017062967338403705,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Wood Lane
6b106bcd-2b53-474a-a5bd-9cfde1055e24,Rose Pub & Kitchen,"272 New Cross Rd, London SE14 6AA, United Kingdom",,51.4749217,-0.0397309,"Casual gastropub with exposed brick, banquettes and beer garden, serving eclectic menu and pizzas.",ChIJ98XIwvgCdkgRvi4Dx4dA7YM,4.4,http://www.urbanpubsandbars.com/venues/the-rose?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=9506325340352622270,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,New Cross Gate
4f887951-c7af-4508-abd8-19ae997b1027,The Shepherd & Flock,"84 Goldhawk Rd, London W12 8HA, United Kingdom",,51.5021903,-0.2284706,"Classic pub with ornate woodwork, providing ales, cocktails, TV sports & outdoor tables.",ChIJ9T6-es4PdkgRRpVPDy3tdLU,4.3,,https://maps.google.com/?cid=13075336395949577542,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Goldhawk Road
d3f30899-335b-4741-9493-52b151f5a6c2,Garden Bar,"41 Bramley Rd, London W10 6SZ, United Kingdom",,51.5131818,-0.2179473,"Stone, mosaic & oak decking outdoor space serving Anglo-European menu.",ChIJ9U02ztgPdkgRvW8nbOezOz8,4.3,http://gardenbarw10.com/,https://maps.google.com/?cid=4556433254548729789,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Latimer Road
ed2f4a1e-a651-4b1b-a74b-f0082a47eff7,Rose and Crown - Clay Hill,"185 Clay Hill, Enfield EN2 9AJ, United Kingdom",,51.671188,-0.0837433,,ChIJ9UJTkU8fdkgRGH0m10Q_Qpg,4.4,https://roseandcrownclayhill.co.uk/,https://maps.google.com/?cid=10971401207127899416,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Gordon Hill
5d0089c6-a4ab-45ec-bfe7-567107564839,The Chatterton Arms,"41 Chatterton Rd, Bromley BR2 9QW, United Kingdom",,51.3924744,0.0357088,,ChIJ9VJHUd6r2EcRu3U8QTPv6RU,4.0,https://www.craftunionpubs.com/chatterton-arms-pub-bromley?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=1579056147786921403,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Bickley
b0f9a39e-8fef-4cbe-82d2-f8edaf9ec0fb,Grosvenor - Hanwell,"127 Oaklands Rd, London W7 2DT, United Kingdom",,51.5067029,-0.3276186,"Edwardian corner pub with painted wood panelling and beer garden, for craft ales and gastropub menu.",ChIJ9Wakg4INdkgRBzqLteMCsVg,4.5,https://www.redcatpubcompany.com/pubs/london/the-grosvenor,https://maps.google.com/?cid=6390892523242076679,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Drayton Green
afcbb9f1-c9cd-44ea-8dc2-3b10fc934ea7,The Mute Swan,"3, Palace Gate, Molesey, East Molesey KT8 9BN, United Kingdom",,51.40477,-0.3421699,Traditional pub offering British fare in a relaxed upstairs dining room & a wine bar downstairs.,ChIJ9XqtJRILdkgRN5amU7_c3JQ,4.5,https://www.muteswan.co.uk/,https://maps.google.com/?cid=10726691126789969463,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Hampton Court
60b85f1d-9dfc-40ec-816e-66d576a3b021,Tabard,"2 Bath Rd, Chiswick, London W4 1LW, United Kingdom",,51.4957354,-0.2547043,"Warm, easygoing pub with sofas & tables dishing out hearty British eats plus beer, wine & cocktails.",ChIJ9Xue1zgOdkgRYBIVd7G0gWo,4.3,https://www.greeneking.co.uk/pubs/greater-london/tabard?utm_source=g_places&utm_medium=locations&utm_campaign=HT_pubpage,https://maps.google.com/?cid=7674613914316116576,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Turnham Green
846b413e-eea7-4955-90cc-240cdf69b596,Prince of Wales,"53 Highgate High St, London N6 5JX, United Kingdom",,51.5709032,-0.1488471,"Old-school, wood-accented British pub featuring cask ales, plus a cosy beer garden.",ChIJ9YF27k4adkgRs9uE1PEqQLw,4.5,https://www.princeofwaleshighgate.co.uk/,https://maps.google.com/?cid=13564889295780895667,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Highgate
a79716a8-ae0b-4208-b460-33a0eee4012d,Horse & Groom,"131 Merton High St, London SW19 1DE, United Kingdom",,51.4155605,-0.1917242,,ChIJ9Z5vwWYJdkgR-yku1PRzMZs,4.2,https://www.facebook.com/The-Horse-Groom-147121670840407,https://maps.google.com/?cid=11182846845106661883,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,South Wimbledon
e26b92f0-cee7-4261-bd3a-8502075e23d6,The Globe Tavern,"8 Bedale St, London SE1 9AL, United Kingdom",,51.5054726,-0.0898899,Traditional pub serving guest cask ales & craft beers within an easygoing 2-floor venue.,ChIJ9_9YblcDdkgRoLJdCksgSdg,4.2,http://www.theglobeboroughmarket.com/,https://maps.google.com/?cid=15585023492160860832,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,London Bridge
ab33e12d-3838-4606-b36c-f33f789e1526,The Bird in Hand,"35 Dartmouth Rd, London SE23 3HN, United Kingdom",,51.43793789999999,-0.0543026,"Cocktails and draft beer served in comfy, old-school surrounds with a pool table and patio seats.",ChIJ9_WwE9EDdkgRLOHTaWpp77Q,4.3,https://birdinhandforesthill.com/,https://maps.google.com/?cid=13037755352023818540,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Forest Hill
b3b60755-d38c-4041-821b-462720b9bbe5,Royal George,"Eversholt St, London NW1 1DG, United Kingdom",,51.5282783,-0.1317066,"Classic pub with a front designed to look like the rear of the Royal George, a ship from the 1800s.",ChIJ9aLF_CQbdkgRJ9ApHm-8Xwo,4.0,https://www.greeneking.co.uk/pubs/greater-london/royal-george?utm_source=g_places&utm_medium=locations&utm_campaign=UC_pubpage,https://maps.google.com/?cid=747523248600240167,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Euston
ca7a0646-3c3c-4c2d-9afc-048d8769dea3,The Chequers,"Cray Rd, Crockenhill, Swanley BR8 8LP, United Kingdom",,51.383264,0.1608493,,ChIJ9b2K2g6t2EcRRjBy3qppw6Q,4.6,http://www.chequerscrockenhill.co.uk/,https://maps.google.com/?cid=11872449225276141638,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,St Mary Cray
b4371c82-c66b-4244-a999-5007210b5b4f,Royal Standard,"Royal Standard, 39 Nuxley Rd, Belvedere DA17 5JN, United Kingdom",,51.48244680000001,0.1463318,,ChIJ9bYCx6iv2EcRt7dPUCLZrYw,4.4,,https://maps.google.com/?cid=10136997077680371639,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Belvedere
e63c390e-fec8-4cc1-b2e6-afa5bb512ce2,The Gate,"Barnet Rd, Barnet EN5 3LA, United Kingdom",,51.6420574,-0.2423811,"Cosy independent pub with open fires, a menu of comfort food classics and a traditional vibe.",ChIJ9chhCVYWdkgRRnV_LF-xp7g,4.4,https://thegatearkley.co.uk/,https://maps.google.com/?cid=13305798646415979846,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Mill Hill Broadway
769cf28b-50d8-43a9-9920-235d30900dfb,The Old Bell,"38 Kilburn High Rd, North Maida Vale, London NW6 5UA, United Kingdom",,51.5369873,-0.1919624,"Convivial local with budget pub dining meal deals, real ales and a spacious beer garden.",ChIJ9ciNwnQQdkgRGYX0w-Iv28E,4.3,https://www.greatukpubs.co.uk/old-bell-kilburn?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=13968811320216421657,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Kilburn High Road
54fdf1af-2218-49cd-9609-dc4849d13d6f,The Bricklayer’s Arms,"32 Waterman St, London SW15 1DD, United Kingdom",,51.4661322,-0.2166946,"1826 pub with wood-panelling and a beer garden, serving real ales, cider and English wines.",ChIJ9dg8IgwPdkgRKu1_y-0xb9g,4.6,,https://maps.google.com/?cid=15595738931998485802,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Putney
41e9ae7f-2d4c-4c6b-992c-aa7cfa8ed7f4,Earl of Derby,"87 Dennett's Rd, London SE14 5LW, United Kingdom",,51.4709334,-0.050229,Quiet back-street pub with a series of unusual weekend events from comedy to wine and food tastings.,ChIJ9xPLUqoDdkgR8qZvBJsJiJs,4.4,http://www.earlofderby.uk/,https://maps.google.com/?cid=11207218234110486258,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Nunhead
9401538a-66be-463a-ad24-36eae53880d2,Dogstar,"389 Coldharbour Ln, London SW9 8LQ, United Kingdom",,51.4617793,-0.1119344,"Pub/club with floorboards and space to dance next to old portraits, velvet drapes and a chandelier.",ChIJ9xwiu2gEdkgRQdTDjYN8JJA,3.8,http://dogstarbrixton.com/,https://maps.google.com/?cid=10386563545084187713,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Brixton
43c4c48b-8be9-4c0c-8b3d-1acfa7d8bec5,Jolly Fine Pub Group,"10 W Temple Sheen, London SW14 7RT, United Kingdom",,51.4611205,-0.275545,,ChIJ9z23XpsOdkgRpyfzCnH_SP0,5.0,http://jfpgroup.co.uk/,https://maps.google.com/?cid=18251118350899029927,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,North Sheen
2791863f-b820-4919-9a8f-926bc9d7b495,The Flag,"103 Culvert Rd, London SW11 5AU, United Kingdom",,51.4710695,-0.1576501,,ChIJA-GdvKAFdkgR5YDnZWsU5us,4.3,http://www.theflagbattersea.co.uk/,https://maps.google.com/?cid=16998296295060242661,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Queenstown Road
9bbdbf03-85ac-4b05-ad2c-f0a79cace3f1,The Phoenix,"Plough Lane Stadium, Plough Ln, London SW17 0NR, United Kingdom",,51.4304903,-0.1868618,,ChIJA-Hl1FwHdkgRlyZqBTfFpuo,4.5,,https://maps.google.com/?cid=16908418691113821847,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Haydons Road
ebc3d246-5258-4457-9948-067cb3e45177,King George V,"645 Cranbrook Rd, Ilford IG2 6SX, United Kingdom",,51.5783039,0.0709263,"Laid-back local pub offering comfort food, drinks, TVs for sports, a dart board & a pool table.",ChIJA-Ij_L-m2EcRzE-LZA6ImN4,4.2,https://www.greeneking.co.uk/pubs/essex/king-george-v?utm_source=g_places&utm_medium=locations&utm_campaign=PL_pubpage,https://maps.google.com/?cid=16039719668277792716,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Gants Hill
c926dfcd-0ad0-496a-8c56-f152b0c656d7,"The Green Pub, Shepherds Bush","172-174 Uxbridge Rd, London W12 7JP, United Kingdom",,51.5053281,-0.2248391,"Eclectic neighbourhood pub/diner with a shabby chic vibe, full of mismatched furniture.",ChIJA0AoONAPdkgRa6jU9zmnSCE,4.1,https://www.crafted-social.co.uk/green-shepherds-bush?utm_source=gmb&utm_medium=organic&utm_campaign=homepage,https://maps.google.com/?cid=2398350668987672683,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,Shepherds Bush Market
